backdrop_path,id,imdb_id,original_language,original_title,overview,poster_path,release_date,runtime,title,video,vote_average,vote_count,year,decade,genres_list,production_companies_name_list,production_countries_list,production_companies_country_list,spoken_languages_list
/x5PaTq0EnPBGkoYXDJqGzGefaFr.jpg,63172,tt0179641,fr,L'An 01,"The film narrates a utopian abandonment, consensual and festive of the market economy and high productivity. The population decides on a number of resolutions beginning with ""We stop everything"" and the second ""After a total downtime will be revived-reluctantly-that the services and products including lack will prove intolerable. Probably: water to drink, electricity for reading at night, the TSF to say ""This is not the end of the world, this is an 01, and now a page of Celestial Mechanics"". The implementation of these resolutions is the first day of a new era, Year 01. The Year 01 is emblematic of the challenge of the 1970s and covers such diverse topics as ecology, negation of authority, free love, communal living, rejection of private property and labor.",/4JadhjqHhSYbJV2gcxjLN2oxzN.jpg,1973-02-22,90,The Year 01,False,6.6,29,1973,1970,"['Comedy', 'Action']","['UZ Productions', 'Artédis']",['FR'],[],['fr']
/7186tx8b2h8vJO4GHdj8RaZULtu.jpg,63173,tt0071429,fr,Les Doigts dans la tête,"Baker's apprentice Chris is sacked from his job for being late. Unwilling to give up the flat that goes with the job, he and his friends resort to squatting. Liv, a Swedish girl moves in and is soon followed by Léon the car mechanic and Rosette, a girl from the bakery.",/bXGJ8AAZuXIQiMMnvuVRXfIW243.jpg,1974-12-03,104,Touched in the Head,False,6.1,9,1974,1970,"['Comedy', 'Drama']",[],['FR'],[],['fr']
/9VFsbSbnTGCrkxnsYjDmWmQ9MwF.jpg,63174,tt0165777,fr,La Fille prodigue,"A young woman in a deep depression leaves her husband and returns to her parents. She discovers her father is having an affair, becomes jealous of his mistress and tries to turn his feelings in her direction.",/t2d6crfg2MbgyFfo1DbJ2cuibjG.jpg,1981-03-25,95,The Prodigal Daughter,False,7.409,44,1981,1980,['Drama'],['Gaumont'],['FR'],[],['fr']
/lz4i6lUQKtH9hcjpHisLvcGKAkm.jpg,63195,tt0257497,fr,"La Commune (Paris, 1871)","We are in the year 1871. A journalist for Versailles Television broadcasts a soothing and official view of events while a Commune television is set up to provide the perspectives of the Paris rebels. On a stage-like set, more than 200 actors interpret characters of the Commune, especially the Popincourt neighbourhood in the XIth arrondissement. They voice their own thoughts and feelings concerning the social and political reforms. The scenes consist mainly of long camera takes.",/lvKcrdH7HheaZo1SBOs3YxMItyu.jpg,2003-07-03,345,"La Commune (Paris, 1871)",False,7.481,26,2003,2000,"['War', 'Drama', 'History']","['13 Productions', 'La Sept-Arte', ""Musée d'Orsay""]",['FR'],[],['fr']
/dcVGUGSHv6DzGlb7BZ9vYKte7lA.jpg,63212,tt0054758,fr,Le Combat dans l’île,"The charismatic, surly son of a wealthy industrialist, Clément, leads a double life as a member of a right-wing extremist organization. When he’s ratted out after a failed assassination attempt on a prominent politician, Clément and his long-suffering wife Anne flee Paris to the idyllic country home of his childhood friend, pacifist print-maker Paul. As affection blossoms between Paul and Anne, the emotional, as well as political tensions, soar and eventually explode.",/wuEulNLd8uHwRqaZmvwD9CJQ8TO.jpg,1962-05-10,104,Le Combat dans l’île,False,6.8,28,1962,1960,"['Drama', 'Romance', 'Thriller']",['Nouvelles Éditions de Films (NEF)'],['FR'],[],['fr']
/6tvFZ9eHWMLPPsCbAi4m4Gw3i1x.jpg,63213,tt0063080,fr,L'Homme qui ment,"A man may or may not have betrayed a resistance fighter during World War II. He has supposedly been shot down by the Nazis and wanders into town. Mourning the death of an unseen comrade, he is taken in by the family of the dead rebel. He engages in a superfluous affair and witnesses the lesbian relationship between the man's sister and a female servant. When passions subside, the family has doubts about the reliability of the man's story.",/oe1w5aSLgwNozAE2K4hhmZgVTtV.jpg,1968-03-27,95,The Man Who Lies,False,6.717,30,1968,1960,"['Drama', 'War']","['Štúdio hraných filmov Bratislava', 'Lux Compagnie Cinématographique de France', 'Como Films']","['XC', 'FR']",[],['fr']
/k4rCiMg3UZCnDwFpwrGXV2EKlvU.jpg,63214,tt0079701,fr,Passe ton bac d'abord,A slice of life of a group of young working class friends in a Northern French village coming to the end of their school years and embarking upon adult life. The film follows the choices and decisions made for their futures.,/w9d8TUq64yyKeQ6RypCnqzz1A05.jpg,1978-09-14,86,Graduate First,False,6.2,30,1978,1970,"['Romance', 'Drama']","['Les Films du Livradois', 'Ina', 'Renn Productions', 'France 3 Cinéma']",['FR'],[],['fr']
/3gSqZ9cKFibs60gXrZNoiXAizsO.jpg,63215,tt0084808,fr,Toute une nuit,"Following over two dozen different people in the almost wordless atmosphere of a dark night in a Brussels town, Akerman examines acceptance and rejection in the realm of romance.",/q3asH6robNOysEYHQsWV7dE0kq1.jpg,1982-10-27,90,Toute une nuit,False,6.8,16,1982,1980,"['Drama', 'Romance']","['Paradise Films', 'Avidia Films']","['BE', 'FR']",[],"['en', 'fr']"
/iCgK0URUWaaSh8II82THQepxqW3.jpg,63222,tt0042003,fr,Un homme marche dans la ville,"Le Havre, France, in 1949. In a town that still shows the scars of war, several friends meet up in Albert's café. One of them, Laurent, has lost his job on the docks and his marriage to Madeleine is falling apart. He knows that his wife wants to start an affair with friend, Jean Sauviot. Jean is a lonely man who is attracted to Madeleine but doesn't want to commit himself to the wife of a friend. On the day that Madeleine tells her husband that she is seeing Jean, Laurent goes looking for Jean to find an explanation. Arriving on the docks in the evening, he attacks an American sailor who looks like Jean, but the man fights back and runs away after killing Laurent accidentally. Madeleine thinks that Laurent was killed by Jean and believes that she can start a new life with her lover. The police have other ideas...",/q4kmlL6w4E9TSbvNmIlG96Sh1jE.jpg,1950-03-22,95,A Man Walks in the City,False,6.0,4,1950,1950,['Drama'],['Films Sacha Gordine'],['FR'],[],['fr']
/t8JK82G84pwOiby4XxbEpco62Dk.jpg,63224,tt0045302,fr,La Vérité sur Bébé Donge,"François Donge, a rich industrialist and womaniser, meets a girl nicknamed Bébé who he marries. Ten years later, poisoned by his wife and dying in hospital, he recalls his married life and understands how his wife who adored him suffered from his many affairs and indifference.",/dMNnUIzPPgXiV6T3k9Mu5RTqgBN.jpg,1952-02-13,110,The Truth About Bebe Donge,False,7.2,22,1952,1950,['Drama'],['Union Générale Cinématographique (UGC)'],['FR'],[],['fr']
/fYj8Mh93SWdcpC96n1VNiOHrcZe.jpg,63230,tt0069027,fr,Nous ne vieillirons pas ensemble,"Jean, a married 40-year-old filmmaker, and his young working class lover, Catherine, engage in a circular series of spectacular blow-ups and tentative reunions, their mutual desire a fire that burns them again and again.",/bwGa43RE2AaBMpoU2Jdlj08rK7.jpg,1972-05-03,110,We Won't Grow Old Together,False,7.205,61,1972,1970,"['Romance', 'Drama']","['Gaumont', 'Empire Films', 'Lido Films']","['FR', 'IT']",[],['fr']
/4rsm4XzdcJNwMHbNUr9jqePYtD4.jpg,63318,tt0076855,fr,"L'une chante, l'autre pas","In this story of friendship and reproductive rights, 14 years in the relationship between two very dissimilar women are chronicled. Pauline is a middle-class city girl, at odds with her very conventional family. Suzanne is several years older, a country girl with two illegitimate children and another (whom she cannot support) on the way. Pauline loans Suzanne money for an abortion. At this point, the two separate and communicate mainly through postcards. Some years later, they meet at an abortion rally, and they have many adventures and stories to share with one another.",/b3YTxT8LM1AWeWyrAXd3b0kjjzz.jpg,1977-03-09,120,"One Sings, the Other Doesn't",False,7.2,73,1977,1970,"['Drama', 'Music']","['Ciné-Tamaris', 'INLC', 'Paradise', 'Population', 'SFP', 'Ina']","['BE', 'FR', 'SU', 'VE']",[],"['de', 'en', 'fr', 'nl', 'fa']"
/itxRzMrKSyQJ3nOcsNYQFzjDSc7.jpg,63322,tt0091270,fr,Inspecteur Lavardin,Inspector Lavardin is called to a provincial village to investigate a murder – only to find that one of his ex-lovers is the victim’s widow.,/ewwWmcOLdQ0EuOeBZvtjus9n1fo.jpg,1986-03-12,100,Inspector Lavardin,False,6.1,56,1986,1980,"['Crime', 'Drama', 'Mystery']","['Films A2', 'MK2 Films', 'TSR', 'CAB Productions']","['FR', 'CH']",[],['fr']
,63327,tt0069451,fr,La Vallée,"Viviane, a French Consul's wife, is in New Guinea to find exotic feathers for export to Paris. She encounters four European travelers who are en route to ""La Vallée"": The Valley, high in the Guinean mountains, is shown on maps as 'obscured by clouds' and is beyond their previous experiences. Viviane joins their trek to find rare feathers and soon becomes entwined in their journey. Their extended stay with the Mapuga tribe brings a denouement between western and indigenous values before their final quest toward the 'Valley of the Gods'.",/8WXeDqRQ4zAN82VYPNeDRNCg9wT.jpg,1972-07-11,105,The Valley,False,6.152,23,1972,1970,['Drama'],"['Société Nouvelle de Cinématographie (SNC)', 'Circle Associates Ltd.', 'Les Films du Losange']",['FR'],[],"['en', 'fr']"
,63329,tt0820846,fr,Burning Mussolini,".Ex-boxer Paul Choquino decides to finance his upcoming wedding by robbing reputed drug lord Benito Mussolini Bonacci. But everything that can go wrong in the burn does and Paul is left running from the law, the mob and one of the members of his own posse",/h6SVXiEm4bojv1K8CQyj9VIMEr4.jpg,2009-01-01,85,Burning Mussolini,False,6.8,4,2009,2000,"['Crime', 'Drama']",[],[],[],['en']
,63330,tt0205864,fr,Des journées entières dans les arbres,"An old lady returns from Africa where she made a fortune to find her son in Paris, whom she has not seen in five years, with the intention of bringing him back with her. But this project fails.",/2wnCz8m670Wb3m2wL3oglYOmcKw.jpg,1977-02-09,95,Entire Days in the Trees,False,6.4,5,1977,1970,['Drama'],"['Antenne 2', 'Compagnie Renaud Barrault']",['FR'],[],['fr']
/zEiSPfd3xUHAIK22AYU44adMTUi.jpg,63400,tt0207801,fr,Traité de bave et d'éternité,"In this experimental film, Isidore Isou, the leader of the lettrist movement, lashes out at conventional cinema and offers a revolutionary form of movie-making: through scratching and bleaching the film, through desynchronizing the soundtrack and the visual track, through deconstructing the story, he aims to renew the seventh art the same way he tried to revolutionize the literary world.",/vUc1nBIHKn5Y4soDaKf9JgcYCBP.jpg,1951-04-20,123,Venom and Eternity,False,6.938,16,1951,1950,['Drama'],['Films M.-G. Guillemin'],['FR'],[],['fr']
/whJQEkFqRC0uZiWAgcZQqgbNo1T.jpg,63401,tt0062663,fr,L'Amour fou,"Follows the dissolution of the marriage between Claire, an actress and Sebastien, her director.",/61CE3sz8jarOLVMHZ767oARKNsc.jpg,1969-01-15,252,L’Amour Fou,False,6.7,15,1969,1960,"['Romance', 'Drama']","['Sogexportfilm', 'Les Films Mareau', 'Cocinor']",['FR'],[],['fr']
/vFIC5xBv81hPHKnGU2noTid0HjE.jpg,63418,tt0086994,fr,Boy Meets Girl,"Paris by night. Alex, 22, wants to become a filmmaker. He is fascinated by first times and his girlfriend, Florence, has just left him for his best friend, Thomas. First break-up, first attempted murder: Alex tries to strangle Thomas, but gives up and wanders the streets. That evening, Mireille, a girl from provincial France who has come up to Paris to make commercials, is left by her boyfriend. Alex witnesses this separation. These two tormented souls run into each other at a party.",/9G6KB3b2CvEnCZjwBWOs3CqlKac.jpg,1984-11-21,104,Boy Meets Girl,False,6.718,94,1984,1980,"['Drama', 'Romance']",['Abilene'],['FR'],[],['fr']
/ckF3zB18s5NoFFPNysXviXPsZGH.jpg,63481,tt0074524,fr,Calmos,"Two men, fortyish, worn out by their wives, abandon everything to go and live in the back of beyond. There they meet a truculent priest, a boozer, Émile who recalls them to life's simple pleasures. Calm is what they want. But soon their example inspires thousands of disorientated males, fleeing the feminist 1970s. Soon, too, there arrives a squadron of nymphomaniac Amazons.",/mUxDwNuEnC4UrZhmwMxCP7Q0qIV.jpg,1976-02-11,81,Femmes Fatales,False,6.189,90,1976,1970,['Comedy'],"['AMLF', 'Les Films Christian Fechner', 'Renn Productions']",['FR'],[],['fr']
/1rIg6RThsh5HaDSffhCFNQE5LS1.jpg,63577,tt0078338,fr,Le Sucre,Civil servant Adrien Courtois comes to Paris in order to make his money bear fruits.,/ksq39dVnwHAZQPyrFwxSdgPuQHd.jpg,1978-10-15,104,Sugar,False,6.8,29,1978,1970,['Comedy'],"['Gaumont', 'Cinéproduction', 'SFP']",['FR'],[],['fr']
/fWGW5di4SwiKyvexdTCeCDQuVy1.jpg,63659,tt0205726,fr,Agatha et les lectures illimitées,A man and his sister meet at a seaside village to discuss their relationship.,/bQDtZDREQBF1CGAHuJZwDA1i05H.jpg,1981-10-07,90,Agatha and the Limitless Readings,False,6.4,17,1981,1980,['Drama'],"['Productions Berthemont', 'Ina']",['FR'],[],['fr']
,63660,tt0064021,fr,"L'Amour c'est gai, l'amour c'est triste","In a cul-de-sac in the Faubourg-Saint-Antoine, Leon shares two rooms with his sister Marie. In one, he receives his clients: he is a tailor. In the other, Marie receives her own: she is a clairvoyant. Leon was happy until he learned what Marie was hiding from him. She is actually a prostitute, and Maxime, her supposed fiancé, is her pimp. On the same day, Leon also discovers love in the form of Arlette, a provincial young woman picked up by Marie.",/rtLfsRCQDVqi2sRlRcCUY1kpd0m.jpg,1971-03-01,95,"Love Is Gay, Love Is Sad",False,6.6,7,1971,1970,['Comedy'],[],['FR'],[],['fr']
/77NZbZ3ZSNpoJTzmtnoyyyp73cg.jpg,63665,tt0085642,fr,Hanna K.,"Israeli attorney Hanna Kaufman has her beliefs challenged when she is appointed to the defense of Selim Bakri. Kaufman, who was born in the United States to survivors of the Holocaust, has always accepted Israel's right to exist. But she bears witness to some of the costs of its sovereignty when she meets Bakri, a dispossessed Palestinian man facing serious criminal charges who wants the same thing as his supposed enemies: to reclaim his family home.",/cBEpqJYvUYJ5FHG4BK5aZPyNHrw.jpg,1983-09-07,100,Hanna K.,False,6.048,21,1983,1980,['Drama'],[],"['FR', 'IL', 'PS']",[],['en']
/dw75taNy6pP2PSJHhF6vYlr8KsF.jpg,63681,tt0052318,fr,Les Tricheurs,"Bob Letellier, a good looking rich kid who studies science, makes the acquaintance of Alain, a cynical and immoral young man. The latter introduces him to the existentialist circles of Saint-Germain-des-Prés. Bob is invited to a party and becomes Clo's lover, a rich heiress.",/w0Y4zBgRLhklgv8yGk4lsBfJRV4.jpg,1958-10-10,120,The Cheaters,False,6.975,20,1958,1950,['Drama'],"['Les Films Corona', 'Silver Films', 'Cinétel', 'Zebra Film']","['FR', 'IT']",[],['fr']
/s43esWJI4MYh30mgzDxT5s1M0nY.jpg,63684,tt0026556,fr,Justin de Marseille,"A respected gangster, Justin, finds himself in a deadly feud with his rival, the unscrupulous Esposito. The latter plans to steal a cargo of opium bound for China and to have Justin killed.",/lYPkws6YeYUDEHF6VN1sViN2JH7.jpg,1935-04-05,99,Justin de Marseille,False,6.9,8,1935,1930,['Drama'],[],['FR'],[],['fr']
/2DuNtK9MZmUSRasIzTRbj0tUQzp.jpg,63702,tt0025397,fr,Liliom,"Two women love the same man in a world of few prospects. In Budapest, Liliom is a ""public figure,"" a rascal who's a carousel barker, loved by the experienced merry-go-round owner and by a young, innocent maid. The maid, Julie, loses her job after going out with Liliom; he's fired by his jealous employer for going out with Julie. The two lovers move in with Julie's aunt; unemployment emasculates him and a local weasel tempts him with crime. Julie, now wan, is true to Liliom even in his bad temper. Meanwhile, a stolid widower, a carpenter, wants to marry Julie. Is there any future on this earth for Julie and Liliom, whose love is passionate rather than ideal?",/3vobL7LPk198YHXjkBnO6GeM7cj.jpg,1934-05-15,118,Liliom,False,6.324,17,1934,1930,"['Drama', 'Fantasy']",['Les Productions Fox Europa'],['FR'],[],['fr']
/A7htnja0f6P1sjJN5rWJBS2vkV0.jpg,63744,tt0027978,fr,Mon père avait raison,"After being left for another man by his wife, Charles Bellanger raises his only son to fear and suspect women. Years later, such an education is bearing fruit.",/8FIhabFjqDfCCOm5afSa2HgiNSZ.jpg,1936-11-27,98,My Father Was Right,False,6.2,4,1936,1930,['Comedy'],['Cinéas'],['FR'],[],['fr']
/oz2ay2TYu7P4obkXri1hf5dvw9v.jpg,63763,tt0092219,fr,Golden Eighties,"Three young women at a hair salon all like the son of the clothing store proprietors across the mall. Although Robby is selfish and shallow, he's appealing to Lili, the salon's manager, who's trendy and also the salon-owner's moll; to Mado, who's innocent and sweet; and to Pascale, who's intelligent but passive and downcast. Robby's dad tells him to grow up and see beyond the mercurial Lili, so he proposes suddenly to Mado. She's delighted, but the day before the wedding, Lili returns to give Robby another look. In the background, a Yank who was a soldier in France in World War II returns to Paris and tries to recapture the love of his wartime sweetheart, Robby's mom.",/gLkHUqNzpoppeuxWy7uyuPTkwwF.jpg,1986-06-25,96,Golden Eighties,False,6.5,11,1986,1980,"['Music', 'Comedy']","['Limbo Film AG', 'La Cecilia', 'Paradise Films']","['BE', 'FR', 'CH']",[],['fr']
/baUZRJyHAmy4Jz47mRq28F014yK.jpg,63764,tt0038476,fr,Le Diable au corps,"In France during World War I, Marthe waits for her husband, Jacques, while he fights on the front lines. Marthe then begins a tempestuous affair with 17-year-old François, with whom she had a dalliance before marrying Jacques. Jealous François struggles with the fact that Marthe is married, while she tries to prove her devotion to her young, hotheaded lover. Things become even more complex when Marthe becomes pregnant with Jacques' baby.",/upN7s6BDYOJ85VuVtYyHZO5lhNI.jpg,1947-09-22,110,Devil in the Flesh,False,6.3,25,1947,1940,"['Drama', 'Romance']",['Transcontinental Films'],['FR'],[],['fr']
/v1pfHQQVeJ0KcTDDceLIIpX6lSP.jpg,63768,tt0143147,fr,Bonne chance,"A girl, Marie, who got engaged to a boy who is leaving for military training (thirteen days) wins two million on the raffle, thanks to an older man, Claude, whom she calls her good luck …",/vYExufzXygeklR4r756VuWvjndv.jpg,1935-09-20,78,Bonne chance,False,6.0,3,1935,1930,"['Romance', 'Comedy']",[],[],[],[]
/q5qQjQsani9avxJh1dQVrhFwAmI.jpg,63771,tt0035823,fr,Douce,"In Paris in 1887, Irène works as a governess to Douce, the grand-daughter of the dowager Countess de Bonafé. Douce believes she is in love with Fabien, the handsome manager of the estate. However she cannot hope to marry him because of their class difference. Douce's widowed father, the Count de Bonafé, has a wooden leg, and is infatuated with Irène. Douce discovers that Fabien is planning to flee to Quebec with Irène, and also finds out that the Count has asked Irène to marry him. So Douce tells Fabien this and convinces him to run away with her, causing consternation in the family.",/cZrtLQZ1STNm3jW2QDZ5jaM0yNr.jpg,1943-11-09,109,Douce,False,7.5,10,1943,1940,['Drama'],['Industrie Cinématographique'],['FR'],[],['fr']
/qPGeDzrMIgWkx3dA8uLQLoVLK5I.jpg,63831,tt1827512,fr,Le Gamin au vélo,"Abandoned by his father, a young boy is left in the hands of an unqualified childcare provider.",/5uRiWyYSAYYScTRe9HP7BHpOQvr.jpg,2011-05-18,87,The Kid with a Bike,False,7.144,368,2011,2010,['Drama'],"['France 2 Cinéma', 'Lucky Red', 'Les Films du Fleuve', 'Archipel 33>35', 'Belgacom TV', 'RTBF']","['BE', 'FR', 'IT']",[],['fr']
/lRGY9actn0iDAMGbzks6SBHBxaw.jpg,63876,tt0058533,fr,La Ronde,"In a chain reaction of romantic adventures, various people play musical beds in a remake of Max Ophul's ""La Ronde.""",/apQMU4kNvzN3GFZ5eymBFvgtd2X.jpg,1964-10-16,105,Circle of Love,False,6.0,11,1964,1960,"['Drama', 'Comedy', 'History', 'Romance']","['Société Nouvelle Pathé Cinéma', 'Interopa Film', 'Paris Film Productions']","['IT', 'FR']",[],['fr']
/gq9tOfLSBhGWB3ttcIEgfyRr7vT.jpg,63880,tt0143088,fr,Adieu Philippine,"Michel is a young technician in the fledgling TV industry and is due for military service in two months at the time of the Algerian War. Juliette and Liliane are inseparable best friends, and aspiring actresses, who hang around outside the TV studio. Michel invites them in to watch, flirts with them both, and dates them separately and together. When Michel goes on a holiday to Corsica, just before he is drafted, the girls follow.",/bG6gMNNt1Q23c5ly3Fo0yKSMPpG.jpg,1962-09-25,106,Adieu Philippine,False,6.6,27,1962,1960,['Drama'],"['Unitec Films', 'Rome Paris Films', 'Euro International Film', 'Alpha Productions']","['FR', 'IT']",[],['fr']
/lHofYjxAobM73WjKeCquX2v5jnp.jpg,63882,tt0064779,fr,L'Ours et la Poupée,"Cellist Gaspard is living in a big house in the country with his son and three nieces. He likes being quiet. One day, his modest car bumps into a Rolls-Royce, driven by Felicia, a young, beautiful, wealthy and temperamental woman. And she knows it. She is very angry at him because he seems not to be under her charm. She decides to seduce him, but Gaspard did not feel like letting his life being invaded by such a woman.",/76q2NxDGGXjHtMg5TudDT2MhmiW.jpg,1970-02-04,90,The Bear and the Doll,False,6.8,10,1970,1970,"['Comedy', 'Romance']","['Paramount', 'Marianne Productions', 'Parc Film']",['FR'],[],['fr']
/74M37zW3cAeNhyBgex5QaSn1hsM.jpg,63892,tt0055082,fr,"Léon Morin, prêtre","The widow Barny lives in Nazi-occupied France, looking after her half-Jewish daughter in a small village. When the Germans arrive, she decides to baptize her and chooses priest Léon Morin to do so. After spending some time with him, the relationship with her confessor turns into a confrontation with both God and her own repressed desire. ",/i89R891gei0UVS8xY6ymOUPExtW.jpg,1961-09-21,117,"Léon Morin, Priest",False,6.9,119,1961,1960,"['Romance', 'Drama']","['Rome Paris Films', 'Concordia Compagnia Cinematografica']","['FR', 'IT']",[],"['de', 'fr', 'en']"
/dN2KJv7pNW4wS7vNh4f9WoI7Ijz.jpg,63893,tt0056662,fr,Vive Le Tour,"A short documentary about the 1962 Tour-de-France. Topics covered include: crowds of people and motorcycles, drinking raids and feeding, pileups, doping, ""the charge,"" and the mountain stages.",/7IN5AESMnYbdmCJa5wfyZRVpkEa.jpg,1962-01-01,18,Vive Le Tour,False,6.4,16,1962,1960,['Documentary'],['Nouvelles Éditions de Films (NEF)'],['FR'],[],['fr']
/q0UBcLhJXvHqOGUMqBUdLz9Tj72.jpg,63900,tt0173802,fr,L'enfant au grelot,"Grand-Jacques the postman watches a mysterious wicker basket slowly float down from the sky and discovers a baby holding a small bell, and the adventure starts.",/rp0M32gfrU8BSXEORaS8C2FkD4D.jpg,1997-12-28,26,Charlie's Christmas,False,7.4,5,1997,1990,"['Animation', 'Family']","['Canal+', 'Folimage', 'France 3', 'ZDF', 'Eva Entertainment']",['FR'],[],['fr']
/4DqONK1PBS8u4XeuenO2zJypPQV.jpg,63960,tt0050260,fr,Comme un cheveu sur la soupe,"Pierre Cousin, a depressive compositor, wants to die. After five vain attempts at committing suicide, he decides to hire professional hit men to do the job on him. But as he's waiting for death, he accidentally saves a suicidal young woman's life... and falls in love. Having suddenly found a reason to live, he now fears the killers he himself hired. Is there still time to call off his contract?",/nBiJwVgP5vfPQlrsVO3jnHbihSF.jpg,1957-05-14,72,Crazy in the Noodle,False,6.1,17,1957,1950,"['Comedy', 'Romance', 'Crime']",[],['FR'],[],['fr']
,63972,tt0091715,fr,Le paltoquet,"Each evening, four men – a doctor, a journalist, a professor and a merchant – meet up in a deserted bar to play cards.  As they play, the bar’s owner, her downtrodden barman (nicknamed “le paltoquet”) and a strange woman in white watch from a distance.  One night, the card game is disturbed when a police inspector suddenly appears and declares that a dead body has been found nearby.  Certain that one of the four men is the murderer, the inspector starts his investigation.  All the evidence suggests that the doctor did the deed, but we soon learn that nothing is quite what it seems…",/zQTisqtUQGhcR0RLIlPkrGAQkGM.jpg,1986-08-13,92,The Nonentity,False,6.263,20,1986,1980,"['Crime', 'Drama']","['Eléfilm', 'Erato Films', 'Soprofilms', 'TF1 Films Production']",['FR'],[],['fr']
,63976,tt1686022,fr,Ce n'est qu'un début,"Ils s’appellent Azouaou, Abderhamène, Louise, Shana, Kyria ou Yanis, ils ont entre 3 ans et 4 ans quand ils commencent à discuter librement et tous ensemble de l’amour, la liberté, l’autorité, la différence, l’intelligence… Durant leurs premières années de maternelle, ces enfants, élèves à l’école d’application Jacques Prévert de Le Mée-sur- Seine, dans une ZEP de Seine-et-Marne, ont expérimenté avec leur maîtresse, Pascaline, la mise en place d’un atelier à visée philosophique.",/5WbpOmdy6YOxbOkmUXoK1ywMdHZ.jpg,2010-11-17,97,Just a Beginning,False,6.1,7,2010,2010,['Documentary'],['Ciel de Paris Production'],['FR'],[],['fr']
/2EkWxRa6kqqbvmlvBdGo9Wo72KP.jpg,63978,tt0086542,fr,La vie est un roman,"In this whimsical fable, Resnais deftly interweaves three story lines: the creation of an early-20th-century utopia; romantic high jinks at a school conference; and a fantasy sparked by F/X pioneer Georges Méliès.",/vazCrUC6EbzgZnDGGse0Wyt7G56.jpg,1983-04-20,110,Life Is a Bed of Roses,False,6.2,23,1983,1980,"['Drama', 'Comedy']","['Soprofilms', 'Fideline Films', 'Filmédis', 'Les Films Ariane', 'Films A2']",['FR'],[],['fr']
/6ppoNACxCuJ6sLysx0UfojD1sCI.jpg,63980,tt0091038,fr,La Femme de ma vie,"Simon, a famous violinist, sinks into alcoholism. He finds support from his lover, who is also the manager of the orchestra in which he plays. But is she really helping him or is she exploiting his dependence on her? A man who has been through the same experience as Simon, offers to help him...",/4hvoUzjxu5cX4P2NoTmLQGGbg6k.jpg,1986-10-08,102,The Woman of My Life,False,6.125,12,1986,1980,"['Drama', 'Romance']","['Odessa Films', 'HR', 'Neue Bioskop Film']","['FR', 'DE']",[],"['en', 'fr']"
/faBPaWY1KXnmrzUZTBIiDi4EvJX.jpg,63981,tt0035001,fr,Lumière d'été,"A shimmering glass hotel at the top of a remote Provençal mountain provides the setting for a tragicomic tapestry about an obsessive love pentangle, whose principals range from an artist to a hotel manager to a dam worker.",/jpE12mduggASPTxdxxCEkR6BVzr.jpg,1943-03-26,112,Summer Light,False,6.8,13,1943,1940,['Drama'],[],['FR'],[],['fr']
/uaZt6pKFfejDjUwsAkGGJAhkvw8.jpg,63982,tt0090963,fr,Double messieurs,"In a routine look at what it means to finally leave adolescence behind — even in one’s mature years — this series of mood swings and sequences focuses on two grown men. Francois (Jean Francois Stevenin, the director) and Leo (Yves Alonso) are old friends, and at one point they decide to go out and search for one of their childhood buddies, the brunt of several of their practical jokes. In true form, the men opt for playing yet another practical joke on their friend, but their plans backfire when his wife Helene (Carole Bouquet) comes into the picture instead. Her presence forces them to reconsider their shenanigans in a new light.",/vLxSLZmMJA8mrsOBrwOoXCkyT48.jpg,1986-10-22,90,Double Gentlemen,False,6.3,11,1986,1980,"['Drama', 'Comedy']","['France 3 Cinéma', 'Mallia Films', 'Sagamore Cinéma']",['FR'],[],['fr']
/8Mm1t2LFZVGHkRmiCkStP9vW5DQ.jpg,63985,tt0081679,fr,Un étrange voyage,"A man walks a length of railroad track, looking for his elderly mother whom he believes fell from the train at some point. He brings his daughter along.",/hgdq4JzQ9WTeHIRUNGwORgwRA23.jpg,1981-02-04,100,Un étrange voyage,False,6.6,17,1981,1980,['Drama'],"['Antenne 2', 'Les Productions de la Guéville']",['FR'],[],['fr']
/6UFXxjIeaRAOojepH4auIqrsaPq.jpg,64080,tt0092588,fr,Association de malfaiteurs,"While his three former college friends - Thierry, Gérard and Francis have made successful careers for themselves in business, Daniel has yet to make the grade. Tired of Daniel's frequent attempts to drag them into ill-considered ventures, Thierry and Gérard decide to play a cruel trick on him by making him think he has won the national lottery.",/r6Q0MxFTEe7WCoGLr6wLoR0UK77.jpg,1987-02-11,104,Top Managers,False,6.0,28,1987,1980,"['Adventure', 'Comedy', 'Mystery']","['France 3 Cinéma', 'Films 7']",['FR'],[],['fr']
/tyqSX1VonD5TkaSNQFaR92BImrS.jpg,64097,tt0091498,fr,Max mon amour,The wife of a British diplomat in Paris takes a chimpanzee as her lover.,/zJQMNi8wbP5O31Xrda7cmBFHtLE.jpg,1986-10-22,97,Max My Love,False,6.413,23,1986,1980,['Comedy'],"['Serge Silberman', 'Greenwich Film Production', 'Films A2']","['FR', 'US']",[],"['en', 'fr']"
